2020-03-17 21:36:57,650 | left side is affected
2020-03-17 21:37:00,691 | Client:-- Connected to143.248.65.103:8011
2020-03-17 21:37:02,571 |    156|    95|   131|    39|    48|    62|   340|     0|    42|    39|29.536098896687292|31.71082552362697|     0|     3|-0.465|-0.079| 0.751|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:02,612 |    152|    95|   132|    44|    50|    66|   330|     0|    43|    44|29.30723652812442|31.691818217943695|     0|     3|-0.472|-0.068| 0.761|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:02,652 |    149|    94|   132|    48|    52|    69|   320|     0|    42|    48|29.32543482047865|31.69100998532003|     0|     3|-0.461|-0.076| 0.753|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:02,691 |    146|    93|   131|    52|    53|    71|   320|     0|    42|    52|28.406470621412915|31.554948364095665|     0|     3|-0.476|-0.063| 0.758|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:02,731 |    143|    93|   132|    55|    56|    75|   360|    -1|    42|    55|28.546150049558566|31.717876971380022|     0|     3|-0.467| -0.07| 0.765|  3500| 94650| 94650| 60000|     4|    -1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:02,771 |    140|    93|   132|    58|    58|    77|   350|    -1|    41|    58|28.686454367189068|31.5397148826586|     0|     3|-0.453|-0.073| 0.755|  3500| 94650| 94650| 60000|     4|    -1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:02,811 |    138|    92|   131|    60|    59|    78|   300|    -1|    41|    60|28.41544794428532|31.285785461442256|     0|     3|-0.477|-0.078| 0.761|  3500| 94650| 94650| 60000|     4|    -1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:02,851 |    135|    90|   131|    63|    63|    80|   320|    -1|    41|    63|28.371285221702426|31.547989253706|     0|     3|-0.457|-0.091| 0.765|  3500| 94650| 94650| 60000|     4|    -1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:02,892 |    132|    89|   130|    67|    64|    83|   310|    -1|    42|    67|28.88384954162571|31.156683711928792|     0|     0|-0.471|-0.061| 0.751|  3500| 94650| 94650| 60000|     4|    -1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:02,932 |    128|    86|   130|    69|    66|    83|   270|    -2|    42|    69|28.962990106682458|31.429139962881166|     0|     0|-0.472|-0.088| 0.778|  3500| 94650| 94650| 60000|     4|    -2|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:02,971 |    127|    83|   128|    72|    68|    86|   280|    -2|    42|    72|29.077485880996555|31.291993913667238|     0|     0| -0.48|-0.068| 0.779|  3500| 94650| 94650| 60000|     4|    -2|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
